Fluid   Helium
xr	2077.2E+0
xcp	5193.E+0
xm	4.003E+0
xl0	0.0594E+0
xl1	3.3103E-4
xl2	-3.8861E-8
xm0	8.1433E-6
xm1	4.2499E-8
xm2	-5.1659E-12
xdv	2.67E+0
